name,park_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,species_count,bio_category_count,abundance_total,conservation_total,features_list,activities_list,principal component 1,principal component 2,principal component 3,principal component 4,Class
John Muir Trail: Tuolume Meadows to Donohue Pass,Yosemite National Park,Yosemite Valley,California,United States,5.4194,21404.222,833.9328,5,point to point,3.0,4.5,10,2043,6,749,92,47,73,-1.0628967644007306,-1.2820477468115747,0.6931193925036797,-0.041438095939643635,1
Mono and Parker Pass Trail to Spillway Lake,Yosemite National Park,Lee Vining,California,United States,5.3916,13196.588,328.8792,3,out and back,2.0,5.0,11,2043,6,749,92,66,48,-1.4908539963279155,-0.42426326506610273,-0.06853788995073487,-0.09216926364514683,1
North Rim Trail,Yosemite National Park,Yosemite Valley,California,United States,5.2213,43130.312,2077.8216,5,point to point,2.0,4.5,8,2043,6,749,92,56,63,-0.7182362605904618,-2.0919505599267576,1.7926655627997357,0.23651866844618635,2
Cathedral Lakes Trailhead to Yosemite Valley via Half Dome,Yosemite National Park,Yosemite Valley,California,United States,5.217,52947.286,1858.9752,5,point to point,2.0,4.5,7,2043,6,749,92,79,80,-0.6701620994323494,-1.7999274729648294,2.442636505250873,-0.7137779513777401,2
Harden Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,5.1521,8529.502,147.828,3,out and back,2.0,4.0,4,2043,6,749,92,50,32,-1.4858955222262182,-0.7558017878417554,-0.9357413085328237,0.348555588883954,1
John Muir Trail: Yosemite Valley to Tenaya Lake,Yosemite National Park,Yosemite Valley,California,United States,5.1507,22047.958,1782.7752,7,point to point,1.0,5.0,4,2043,6,749,92,60,69,-0.7823468234362984,-1.792905610465978,1.9271645664510626,0.37773166043286827,2
Jack Main Canyon and Tilden Lake Trail,Yosemite National Park,Groveland,California,United States,5.1416,66143.874,2454.8592,5,loop,2.0,4.5,7,2043,6,749,92,88,63,-0.5257096208470802,-2.217435194130506,2.9443610158172664,-0.3604568587073572,2
Buena Vista Crest Trail to Royal Arch Lake,Yosemite National Park,Yosemite Valley,California,United States,5.0797,48280.2,1241.7552,3,loop,2.0,4.5,5,2043,6,749,92,56,94,-0.9100470690466574,-1.4033731462941783,1.3516152315283827,-1.0273470848169275,2
Koip Peak Trail,Yosemite National Park,Lee Vining,California,United States,5.0144,26232.242,1241.7552,5,out and back,2.0,5.0,5,2043,6,749,92,58,37,-1.0963960754753688,-1.482588811651612,0.8106600724417798,0.8296231139810265,2
Ottoway Lakes Trail,Yosemite National Park,Oakhurst,California,United States,5.0014,47636.464,1532.8392,3,out and back,2.0,4.5,6,2043,6,749,92,66,48,-0.9902860258996674,-1.5859701521359517,1.0927903766938818,-0.011568918671608691,2
Old Big Oak Flat to Yosemite Falls,Yosemite National Park,Yosemite Valley,California,United States,4.9674,26393.176,1314.9072,3,point to point,2.0,4.5,9,2043,6,749,92,87,79,-1.0958224855754004,-0.8002463504787936,1.3615429458629962,-1.3106530903584992,2
Tuolumne Meadows lodge to Vogelsang Camp,Yosemite National Park,Yosemite Valley,California,United States,4.9377,11587.248,471.8304,3,point to point,2.0,4.5,12,2043,6,749,92,67,80,-1.3333224175153857,-0.4453740162207546,0.3000752490125326,-1.057742988509215,1
Laurel Lake Trail,Yosemite National Park,Long Barn,California,United States,4.9309,24783.836,1054.9128,5,out and back,2.0,4.0,10,2043,6,749,92,66,37,-1.0576136998863754,-1.4688393693367434,0.633171963423861,0.376421978316284,1
Tioga Road to Yosemite Falls and Eagle Peak,Yosemite National Park,Yosemite Valley,California,United States,4.919,26715.044,552.9072,3,out and back,2.0,5.0,4,2043,6,749,92,43,48,-1.3339757222119029,-1.0412017882189837,-0.1315577585541185,0.4212048229536136,1
Smith Peak Trail,Yosemite National Park,Yosemite Valley,California,United States,4.8873,19473.014,1063.752,5,out and back,2.0,4.5,6,2043,6,749,92,46,37,-1.11595983065374,-1.5509368517988018,0.29119467511597774,0.9171675047665174,1
Tioga Pass Road to Yosemite Valley,Yosemite National Park,Yosemite Valley,California,United States,4.8513,13196.588,236.8296,3,point to point,2.0,4.5,4,2043,6,749,92,44,41,-1.4512157919863562,-0.8212938189870801,-0.7112615718508113,0.38347109113884625,1
"Mirror Lake, Valley Loop Trail",Yosemite National Park,Yosemite Valley,California,United States,4.7893,16576.202,202.9968,3,loop,2.0,4.0,8,2043,6,749,92,47,48,-1.3757495423349382,-0.8822420246474253,-0.622502235845796,0.013977374636124163,1
Dog Lake Trail and Lambert Dome Trail Loop,Yosemite National Park,Lee Vining,California,United States,4.7705,7402.964,205.74,3,loop,,4.0,6,2043,6,749,92,38,43,-1.4370187226591118,-0.8828794147918032,-0.9987966831618872,0.3194521500642631,1
Lower Gaylor Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,4.6445,7242.03,257.8608,1,out and back,2.0,4.0,8,2043,6,749,92,58,65,-1.5333774093652046,-0.28737342759371737,-0.7858730452332406,-0.9954703954239228,1
Chain Lakes Trail from Clark Range Trailhead,Yosemite National Park,Oakhurst,California,United States,4.6377,16898.07,524.8656,3,out and back,2.0,4.5,9,2043,6,749,92,54,48,-1.3606403690204647,-0.8543509743064677,-0.22359497624730326,0.042234726106695965,1
Cathedral Peak: Climber's Approach,Yosemite National Park,Yosemite Valley,California,United States,4.5269,9334.172,577.9008,5,out and back,1.0,5.0,10,2043,6,749,92,44,60,-1.2497608670324214,-1.039094054802257,0.18384442600314224,0.4037895082563705,1
O'Shaughnessy Dam to Tuolumne River,Yosemite National Park,Long Barn,California,United States,4.5241,3862.416,112.776,1,out and back,3.0,5.0,8,2043,6,749,92,47,21,-1.7834339435028668,-0.2959231092966553,-1.4909701342500727,0.5978766613510849,1
Tuolumne Meadows to Tenaya Lake via Pacific Crest and Glen Aulin Trails,Yosemite National Park,Yosemite Valley,California,United States,4.3553,19151.146,364.8456,3,point to point,2.0,4.5,6,2043,6,749,92,60,26,-1.4352752159470317,-0.8573077009913275,-0.4687589370587564,0.4449904403938814,1
Tuolumne Meadow to White Wolf via Pacific Crest Trail,Yosemite National Park,Yosemite Valley,California,United States,4.3179,43934.982,1508.76,5,point to point,2.0,5.0,8,2043,6,749,92,67,36,-0.93473566958616,-1.7892013024004372,1.3853025586055796,0.710585406573373,2
Snow Creek Trail to Yosemite Falls Trail via North Dome,Yosemite National Park,Yosemite Valley,California,United States,4.2183,30255.592,1647.7488,5,point to point,2.0,5.0,6,2043,6,749,92,47,52,-0.9303903649879764,-1.8367618886581587,1.0855075926118045,0.7226784905641667,2
Old Big Oak Flat Road,Yosemite National Park,Yosemite Valley,California,United States,4.1674,11426.314,542.8488,3,out and back,2.0,4.0,9,2043,6,749,92,58,48,-1.3397664489747974,-0.8587738160569959,-0.34966761505189536,-0.1897825661968937,1
Foresta Falls Trail,Yosemite National Park,Yosemite Valley,California,United States,4.0714,2574.944,96.9264,1,out and back,2.0,3.5,8,2043,6,749,92,79,65,-1.5530691244341166,-0.028088672399174893,-0.7137056805264184,-1.6186767779027589,1
Chilnualna Falls Extended Loop,Yosemite National Park,Yosemite Valley,California,United States,4.0631,22208.892,1211.8848,5,loop,1.0,4.5,5,2043,6,749,92,43,42,-1.0392175725617008,-1.724141565234923,0.40216591603099017,0.8516126451142785,1
Young Lakes and Mount Conness Summit,Yosemite National Park,Yosemite Valley,California,United States,3.9602,30255.592,1649.8824,5,out and back,2.0,5.0,12,2043,6,749,92,28,37,-0.9558210688927393,-2.125534062318793,0.5706428506623865,1.514239154076347,2
"Happy Isles, Vernall Falls, Half Dome, Tenaya Lake, and Mirror Lakes Loop",Yosemite National Park,Yosemite Valley,California,United States,3.9408,48602.068,2870.9112,5,loop,3.0,5.0,5,2043,6,749,92,79,52,-0.5998518531108089,-2.2754340459523457,2.6344748673960856,0.24697052636954178,2
Dog Dome and Dog Lake,Yosemite National Park,Lee Vining,California,United States,3.6844,4828.02,195.9864,1,out and back,2.0,4.5,2,2043,6,749,92,55,48,-1.6291205478610005,-0.3052376354202473,-1.081676037833953,-0.4172902334227812,1
"Buena Vista, Royal Arch, and Crescent Lakes Loop",Yosemite National Park,Yosemite Valley,California,United States,3.6809,42647.51,1797.7104,5,loop,1.0,5.0,11,2043,6,749,92,41,36,-0.8578163651015506,-2.2390826546430445,1.0644561809883868,1.2916248912153825,2
"Merced Lake to Half Dome Loop via John Muir, Pack and Cloud Rest Trails",Yosemite National Park,Yosemite Valley,California,United States,3.6559,55844.098,2670.9624,5,loop,2.0,5.0,2,2043,6,749,92,60,70,-0.5232496666942593,-2.4748954381624064,2.5317933049005514,0.15050371869102785,2
Mammoth Peak,Yosemite National Park,Yosemite Valley,California,United States,3.4973,9334.172,869.8992,5,out and back,,4.5,3,2043,6,749,92,9,21,-1.2048566264518494,-1.9160147796795794,-0.8862680467425631,2.0241846607880567,1
John Muir to Clouds Rest to Mist Trail,Yosemite National Park,Yosemite Valley,California,United States,3.4641,39911.632,1141.7808,3,point to point,2.0,4.5,3,2043,6,749,92,72,36,-1.1212774397474685,-1.378388562500786,0.6244832046918325,0.04704944563412062,1
Lake Eleanor Hike,Yosemite National Park,Groveland,California,United States,3.367,8851.37,197.8152,3,out and back,2.0,4.5,4,2043,6,749,92,43,48,-1.4391324829218104,-0.8147936433101529,-0.7921752734319307,0.16750899115886056,1
White Wolf to Pate Valley Trail,Yosemite National Park,Yosemite Valley,California,United States,3.2797,12391.918,373.9896,3,loop,2.0,4.0,2,2043,6,749,92,46,48,-1.3369798231467946,-1.0138771068605708,-0.679483575689269,0.0007522582278183089,1
Matterhorn Canyon and the Sawtooth Range Trail,Yosemite National Park,Bridgeport,California,United States,3.1696,57936.24,2512.7712,5,point to point,2.0,4.0,1,2043,6,749,92,44,63,-0.44705565329714275,-2.879799491332965,1.9072388389614472,0.37337507405771164,2
Tenaya Lake to May Lake to Mount Hoffman,Yosemite National Park,Yosemite Valley,California,United States,3.1202,21565.156,904.9512,5,loop,1.0,5.0,1,2043,6,749,92,38,52,-1.0976618902662019,-1.5718269339338047,0.3086499483275079,0.744767365945869,1
Benson Pass - Northeast Yosemite Grand Tour,Yosemite National Park,Yosemite Valley,California,United States,3.0933,86743.426,3344.8752,5,loop,2.0,5.0,2,2043,6,749,92,66,63,-0.21630837319392998,-3.2112970121981164,3.437675335883128,0.3282888152811704,2
John Muir Trail: Tenaya Lake to Reds Meadow,Yosemite National Park,Yosemite Valley,California,United States,3.0414,91893.314,3504.8952,3,point to point,,4.5,6,2043,6,749,92,42,64,-0.24006500151978485,-3.4374135109181334,2.695940874977157,0.3876662463621699,2
Echo Ridge & Echo Peaks,Yosemite National Park,Yosemite Valley,California,United States,2.9671,13196.588,823.8744,3,out and back,2.0,5.0,2,2043,6,749,92,25,48,-1.3152800959768536,-1.3004192988526329,-0.5921006273571665,0.7664232330542822,1
John Muir Trail: Cathedral Lakes Trail to Clouds Rest,Yosemite National Park,Yosemite Valley,California,United States,2.9669,24783.836,1121.9688,3,point to point,2.0,0.0,0,2043,6,749,92,50,74,-0.6753390976695093,-2.163141745502388,-0.40458426117123475,-1.665815231041755,1
Tenaya Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,2.955,4667.086,29.8704,3,loop,,4.5,3,2043,6,749,92,34,37,-1.5125747566542704,-0.8590301849276645,-1.2705522017581974,0.5960011474617152,1
Yosemite to Agnew Meadows,Yosemite National Park,Yosemite Valley,California,United States,2.9399,100100.948,4003.8528,3,point to point,3.0,4.5,2,2043,6,749,92,58,74,-0.07359163360684116,-3.560161222854587,3.5124825798903494,-0.1309551748452757,2
Parker Pass to Lyell Canyon,Yosemite National Park,Lee Vining,California,United States,2.9343,57775.306,1784.9088,5,point to point,2.0,4.0,5,2043,6,749,92,66,36,-0.6772021167609448,-2.4075788715483455,1.5184944684607387,0.4860371244087933,2
Cathedral Peak: Southeast Buttress,Yosemite National Park,Yosemite Valley,California,United States,2.8999,52947.286,4561.9416,3,out and back,2.0,5.0,2,2043,6,749,92,48,65,-0.3187122917420646,-3.1757081814975687,2.8336130384445135,0.47261246771195026,2
Merced Lake High Sierra Camp Trail,Yosemite National Park,Yosemite Valley,California,United States,2.8727,39911.632,1270.7112,5,loop,4.0,0.0,0,2043,6,749,92,94,48,-0.5045685331056802,-2.3232292198586446,0.7918657812253505,-1.560811851994271,2
"Tuolome, Sunrise and Merced Lakes, and Vogelslang Loop",Yosemite National Park,Yosemite Valley,California,United States,2.8587,58097.174,1804.7208,3,loop,2.0,5.0,1,2043,6,749,92,55,64,-0.8255841367274351,-1.9720977403251292,1.4468764481400458,-0.08007990001919038,2
Taft Point via Four Mile Trail,Yosemite National Park,Yosemite Valley,California,United States,2.8449,23013.562,1471.8792,5,loop,3.0,5.0,1,2043,6,749,92,58,10,-1.10424909328368,-1.7842834513906447,0.45636024809701997,1.4834045985413575,1
